point_id,x,y,z,avg_error,img_a,img_b,img_a_row,img_a_col,img_b_row,img_b_col,angle_deg
2426,45.65828433324137,184.4987212248413,-289.5931499620535,0.3754058856574444,2,3,776.6719360351562,1228.2314453125,800.6345825195312,1273.5909423828125,3.9668074310529806
2427,-1346.741528708695,939.9685541470105,355.3799531712484,11.607843263077765,2,3,358.0752868652344,1230.691162109375,452.8313903808594,1772.3419189453125,18.24058040558413
2428,-295.1108442106001,373.29550964609456,-119.67532038434487,6.291369142951251,2,3,781.3997802734375,1231.02587890625,820.4804077148438,1248.75048828125,5.571753662531394
2429,77.00723454532958,176.37065494428714,-316.18044530324005,1.1702386949826873,2,3,784.2498168945312,1232.962158203125,809.9256591796875,1280.53662109375,3.853853083920134
2430,425.6620581436322,-71.65812945579972,463.294617649473,0.08520274622520026,2,3,262.77923583984375,1232.9984130859375,258.85357666015625,1305.822998046875,3.1954527249461897
2431,424.7231576028399,-67.69395962957253,477.19417292765695,0.08491674210228148,2,3,254.35806274414062,1235.25048828125,249.95941162109375,1308.2679443359375,3.1964507242666524
2432,557.0584441944462,-84.6158350483139,-345.90586409231156,1.306447251201298,2,3,681.0109252929688,1236.737060546875,697.2654418945312,1307.129638671875,2.827211809540231
2433,150.22981905374687,148.13562930702335,-316.27187173369776,1.2674131931540746,2,3,763.2559204101562,1240.5238037109375,788.0848999023438,1292.8863525390625,3.6585087321684586
2434,-21.447988730589998,249.13996578241643,-382.98144909328624,0.10018860262044255,2,3,869.89208984375,1241.5364990234375,899.6304321289062,1281.2421875,4.082127827931257
2435,771.0167748033866,-188.7359178039364,-336.52146811602256,1.0793536466549447,2,3,641.8801879882812,1243.24853515625,656.5293579101562,1320.8995361328125,2.5284316714560595
2436,115.80269791535459,167.85149066105814,-260.4246457526537,0.031064147765919377,2,3,740.7701416015625,1243.31884765625,763.0009765625,1293.7850341796875,3.7911312794486087
2437,-1056.3253325872563,776.4457709978958,323.2151323959544,6.92035930385852,2,3,425.37451171875,1246.1263427734375,612.7164306640625,128.0032196044922,65.08969186143688
2438,840.6759835859604,-212.40016666190996,-347.53945882002205,1.458612572360166,2,3,636.4616088867188,1248.5972900390625,653.3242797851562,1328.62060546875,2.44003194690303
2439,525.5028513559837,-83.36793840757066,295.87511340199404,0.33166301223379424,2,3,359.12530517578125,1249.299072265625,360.03106689453125,1324.9974365234375,3.0057070979135867
